"Plot Title: 10761879"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 10761879, SEN S/N: 10761879, LBL: Temperature Tank1)","Coupler Attached (LGR S/N: 10761879)","Coupler Detached (LGR S/N: 10761879)","Host Connected (LGR S/N: 10761879)","Stopped (LGR S/N: 10761879)","End Of File (LGR S/N: 10761879)"
302,07/14/15 07:05:00 PM,20.424,,,,,
303,07/14/15 07:10:00 PM,20.329,,,,,
304,07/14/15 07:15:00 PM,20.329,,,,,
305,07/14/15 07:20:00 PM,20.424,,,,,
306,07/14/15 07:25:00 PM,20.329,,,,,
307,07/14/15 07:30:00 PM,20.329,,,,,
308,07/14/15 07:35:00 PM,20.329,,,,,
309,07/14/15 07:40:00 PM,20.424,,,,,
310,07/14/15 07:45:00 PM,20.329,,,,,
311,07/14/15 07:50:00 PM,20.329,,,,,
312,07/14/15 07:55:00 PM,20.329,,,,,
313,07/14/15 08:00:00 PM,20.329,,,,,
314,07/14/15 08:05:00 PM,20.234,,,,,
315,07/14/15 08:10:00 PM,20.329,,,,,
316,07/14/15 08:15:00 PM,20.329,,,,,
317,07/14/15 08:20:00 PM,20.329,,,,,
318,07/14/15 08:25:00 PM,20.329,,,,,
319,07/14/15 08:30:00 PM,20.234,,,,,
320,07/14/15 08:35:00 PM,20.234,,,,,
321,07/14/15 08:40:00 PM,20.234,,,,,
322,07/14/15 08:45:00 PM,20.234,,,,,
323,07/14/15 08:50:00 PM,20.234,,,,,
324,07/14/15 08:55:00 PM,20.234,,,,,
325,07/14/15 09:00:00 PM,20.329,,,,,
326,07/14/15 09:05:00 PM,20.234,,,,,
327,07/14/15 09:10:00 PM,20.234,,,,,
328,07/14/15 09:15:00 PM,20.234,,,,,
329,07/14/15 09:20:00 PM,20.234,,,,,
330,07/14/15 09:25:00 PM,20.234,,,,,
331,07/14/15 09:30:00 PM,20.234,,,,,
332,07/14/15 09:35:00 PM,20.234,,,,,
333,07/14/15 09:40:00 PM,20.329,,,,,
334,07/14/15 09:45:00 PM,20.234,,,,,
335,07/14/15 09:50:00 PM,20.234,,,,,
336,07/14/15 09:55:00 PM,20.234,,,,,
337,07/14/15 10:00:00 PM,20.234,,,,,
338,07/14/15 10:05:00 PM,20.234,,,,,
339,07/14/15 10:10:00 PM,20.234,,,,,
340,07/14/15 10:15:00 PM,20.234,,,,,
341,07/14/15 10:20:00 PM,20.138,,,,,
342,07/14/15 10:25:00 PM,20.234,,,,,
343,07/14/15 10:30:00 PM,20.138,,,,,
344,07/14/15 10:35:00 PM,20.138,,,,,
345,07/14/15 10:40:00 PM,20.138,,,,,
346,07/14/15 10:45:00 PM,20.138,,,,,
347,07/14/15 10:50:00 PM,20.138,,,,,
348,07/14/15 10:55:00 PM,20.138,,,,,
349,07/14/15 11:00:00 PM,20.138,,,,,
350,07/14/15 11:05:00 PM,20.138,,,,,
351,07/14/15 11:10:00 PM,20.138,,,,,
352,07/14/15 11:15:00 PM,20.138,,,,,
353,07/14/15 11:20:00 PM,20.138,,,,,
354,07/14/15 11:25:00 PM,20.138,,,,,
355,07/14/15 11:30:00 PM,20.138,,,,,
356,07/14/15 11:35:00 PM,20.138,,,,,
357,07/14/15 11:40:00 PM,20.138,,,,,
358,07/14/15 11:45:00 PM,20.138,,,,,
359,07/14/15 11:50:00 PM,20.138,,,,,
360,07/14/15 11:55:00 PM,20.043,,,,,
361,07/15/15 12:00:00 AM,20.138,,,,,
362,07/15/15 12:05:00 AM,20.138,,,,,
363,07/15/15 12:10:00 AM,20.138,,,,,
364,07/15/15 12:15:00 AM,20.138,,,,,
365,07/15/15 12:20:00 AM,20.138,,,,,
366,07/15/15 12:25:00 AM,20.138,,,,,
367,07/15/15 12:30:00 AM,20.138,,,,,
368,07/15/15 12:35:00 AM,20.138,,,,,
369,07/15/15 12:40:00 AM,20.138,,,,,
370,07/15/15 12:45:00 AM,20.138,,,,,
371,07/15/15 12:50:00 AM,20.138,,,,,
372,07/15/15 12:55:00 AM,20.138,,,,,
373,07/15/15 01:00:00 AM,20.138,,,,,
374,07/15/15 01:05:00 AM,20.138,,,,,
375,07/15/15 01:10:00 AM,20.138,,,,,
376,07/15/15 01:15:00 AM,20.043,,,,,
377,07/15/15 01:20:00 AM,20.043,,,,,
378,07/15/15 01:25:00 AM,20.043,,,,,
379,07/15/15 01:30:00 AM,20.043,,,,,
380,07/15/15 01:35:00 AM,20.043,,,,,
381,07/15/15 01:40:00 AM,20.043,,,,,
382,07/15/15 01:45:00 AM,20.043,,,,,
383,07/15/15 01:50:00 AM,20.043,,,,,
384,07/15/15 01:55:00 AM,20.043,,,,,
385,07/15/15 02:00:00 AM,20.043,,,,,
386,07/15/15 02:05:00 AM,20.043,,,,,
387,07/15/15 02:10:00 AM,20.043,,,,,
388,07/15/15 02:15:00 AM,20.043,,,,,
389,07/15/15 02:20:00 AM,20.043,,,,,
390,07/15/15 02:25:00 AM,20.043,,,,,
391,07/15/15 02:30:00 AM,20.043,,,,,
392,07/15/15 02:35:00 AM,20.043,,,,,
393,07/15/15 02:40:00 AM,20.043,,,,,
394,07/15/15 02:45:00 AM,20.043,,,,,
395,07/15/15 02:50:00 AM,20.043,,,,,
396,07/15/15 02:55:00 AM,20.043,,,,,
397,07/15/15 03:00:00 AM,20.043,,,,,
398,07/15/15 03:05:00 AM,20.043,,,,,
399,07/15/15 03:10:00 AM,20.043,,,,,
400,07/15/15 03:15:00 AM,20.043,,,,,
401,07/15/15 03:20:00 AM,19.948,,,,,
402,07/15/15 03:25:00 AM,20.043,,,,,
403,07/15/15 03:30:00 AM,20.043,,,,,
404,07/15/15 03:35:00 AM,20.043,,,,,
405,07/15/15 03:40:00 AM,20.043,,,,,
406,07/15/15 03:45:00 AM,20.043,,,,,
407,07/15/15 03:50:00 AM,20.043,,,,,
408,07/15/15 03:55:00 AM,20.043,,,,,
409,07/15/15 04:00:00 AM,20.043,,,,,
410,07/15/15 04:05:00 AM,20.043,,,,,
411,07/15/15 04:10:00 AM,20.043,,,,,
412,07/15/15 04:15:00 AM,20.043,,,,,
413,07/15/15 04:20:00 AM,20.043,,,,,
414,07/15/15 04:25:00 AM,20.043,,,,,
415,07/15/15 04:30:00 AM,20.138,,,,,
416,07/15/15 04:35:00 AM,20.043,,,,,
417,07/15/15 04:40:00 AM,20.138,,,,,
418,07/15/15 04:45:00 AM,20.138,,,,,
419,07/15/15 04:50:00 AM,20.138,,,,,
420,07/15/15 04:55:00 AM,20.138,,,,,
421,07/15/15 05:00:00 AM,20.138,,,,,
422,07/15/15 05:05:00 AM,20.138,,,,,
423,07/15/15 05:10:00 AM,20.138,,,,,
424,07/15/15 05:15:00 AM,20.138,,,,,
425,07/15/15 05:20:00 AM,20.138,,,,,
426,07/15/15 05:25:00 AM,20.138,,,,,
427,07/15/15 05:30:00 AM,20.138,,,,,
428,07/15/15 05:35:00 AM,20.234,,,,,
429,07/15/15 05:40:00 AM,20.234,,,,,
430,07/15/15 05:45:00 AM,20.234,,,,,
431,07/15/15 05:50:00 AM,20.234,,,,,
432,07/15/15 05:55:00 AM,20.234,,,,,
433,07/15/15 06:00:00 AM,20.234,,,,,
434,07/15/15 06:05:00 AM,20.234,,,,,
435,07/15/15 06:10:00 AM,20.234,,,,,
436,07/15/15 06:15:00 AM,20.234,,,,,
437,07/15/15 06:20:00 AM,20.329,,,,,
438,07/15/15 06:25:00 AM,20.234,,,,,
439,07/15/15 06:30:00 AM,20.234,,,,,
440,07/15/15 06:35:00 AM,20.234,,,,,
441,07/15/15 06:40:00 AM,20.234,,,,,
442,07/15/15 06:45:00 AM,20.234,,,,,
443,07/15/15 06:50:00 AM,20.234,,,,,
444,07/15/15 06:55:00 AM,20.234,,,,,
445,07/15/15 07:00:00 AM,20.234,,,,,
446,07/15/15 07:05:00 AM,20.234,,,,,
447,07/15/15 07:10:00 AM,20.234,,,,,
448,07/15/15 07:15:00 AM,20.234,,,,,
449,07/15/15 07:20:00 AM,20.234,,,,,
