"Plot Title: 10761874"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 10761874, SEN S/N: 10761874, LBL: Temperature Tank6)","Coupler Attached (LGR S/N: 10761874)","Host Connected (LGR S/N: 10761874)","Stopped (LGR S/N: 10761874)","End Of File (LGR S/N: 10761874)"
452,07/15/15 06:35:00 AM,22.238,,,,
453,07/15/15 06:40:00 AM,22.238,,,,
454,07/15/15 06:45:00 AM,22.238,,,,
455,07/15/15 06:50:00 AM,22.238,,,,
456,07/15/15 06:55:00 AM,22.238,,,,
457,07/15/15 07:00:00 AM,22.238,,,,
458,07/15/15 07:05:00 AM,22.238,,,,
459,07/15/15 07:10:00 AM,22.238,,,,
460,07/15/15 07:15:00 AM,22.238,,,,
461,07/15/15 07:20:00 AM,22.238,,,,
462,07/15/15 07:25:00 AM,22.238,,,,
463,07/15/15 07:30:00 AM,22.238,,,,
464,07/15/15 07:35:00 AM,22.238,,,,
465,07/15/15 07:40:00 AM,22.238,,,,
466,07/15/15 07:45:00 AM,22.238,,,,
467,07/15/15 07:50:00 AM,22.238,,,,
468,07/15/15 07:55:00 AM,22.238,,,,
469,07/15/15 08:00:00 AM,22.238,,,,
470,07/15/15 08:05:00 AM,22.238,,,,
471,07/15/15 08:10:00 AM,22.238,,,,
472,07/15/15 08:15:00 AM,22.238,,,,
473,07/15/15 08:20:00 AM,22.238,,,,
474,07/15/15 08:25:00 AM,22.142,,,,
475,07/15/15 08:30:00 AM,22.238,,,,
476,07/15/15 08:35:00 AM,22.238,,,,
477,07/15/15 08:40:00 AM,22.142,,,,
478,07/15/15 08:45:00 AM,22.238,,,,
479,07/15/15 08:50:00 AM,22.142,,,,
480,07/15/15 08:55:00 AM,22.142,,,,
481,07/15/15 09:00:00 AM,22.142,,,,
482,07/15/15 09:05:00 AM,22.142,,,,
483,07/15/15 09:10:00 AM,22.142,,,,
484,07/15/15 09:15:00 AM,22.142,,,,
485,07/15/15 09:20:00 AM,22.142,,,,
486,07/15/15 09:25:00 AM,22.142,,,,
487,07/15/15 09:30:00 AM,22.142,,,,
488,07/15/15 09:35:00 AM,22.142,,,,
489,07/15/15 09:40:00 AM,22.142,,,,
490,07/15/15 09:45:00 AM,22.142,,,,
491,07/15/15 09:50:00 AM,22.142,,,,
492,07/15/15 09:55:00 AM,22.142,,,,
493,07/15/15 10:00:00 AM,22.142,,,,
494,07/15/15 10:05:00 AM,22.142,,,,
495,07/15/15 10:10:00 AM,22.142,,,,
496,07/15/15 10:15:00 AM,22.142,,,,
497,07/15/15 10:20:00 AM,22.142,,,,
498,07/15/15 10:25:00 AM,22.142,,,,
499,07/15/15 10:30:00 AM,22.142,,,,
500,07/15/15 10:35:00 AM,22.142,,,,
501,07/15/15 10:40:00 AM,22.142,,,,
502,07/15/15 10:45:00 AM,22.142,,,,
503,07/15/15 10:50:00 AM,22.142,,,,
504,07/15/15 10:55:00 AM,22.142,,,,
505,07/15/15 11:00:00 AM,22.142,,,,
506,07/15/15 11:05:00 AM,22.142,,,,
507,07/15/15 11:10:00 AM,22.142,,,,
508,07/15/15 11:15:00 AM,22.142,,,,
509,07/15/15 11:20:00 AM,22.142,,,,
510,07/15/15 11:25:00 AM,22.142,,,,
511,07/15/15 11:30:00 AM,22.142,,,,
