"Plot Title: 10761877"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 10761877, SEN S/N: 10761877, LBL: Temperature Tank3)","Coupler Attached (LGR S/N: 10761877)","Host Connected (LGR S/N: 10761877)","Stopped (LGR S/N: 10761877)","End Of File (LGR S/N: 10761877)"
126,07/14/15 04:25:00 AM,21.760,,,,
127,07/14/15 04:30:00 AM,21.760,,,,
128,07/14/15 04:35:00 AM,21.760,,,,
129,07/14/15 04:40:00 AM,21.760,,,,
130,07/14/15 04:45:00 AM,21.760,,,,
131,07/14/15 04:50:00 AM,21.664,,,,
132,07/14/15 04:55:00 AM,21.664,,,,
133,07/14/15 05:00:00 AM,21.664,,,,
134,07/14/15 05:05:00 AM,21.664,,,,
135,07/14/15 05:10:00 AM,21.664,,,,
136,07/14/15 05:15:00 AM,21.664,,,,
137,07/14/15 05:20:00 AM,21.664,,,,
138,07/14/15 05:25:00 AM,21.664,,,,
139,07/14/15 05:30:00 AM,21.664,,,,
140,07/14/15 05:35:00 AM,21.664,,,,
141,07/14/15 05:40:00 AM,21.664,,,,
142,07/14/15 05:45:00 AM,21.664,,,,
143,07/14/15 05:50:00 AM,21.664,,,,
144,07/14/15 05:55:00 AM,21.569,,,,
145,07/14/15 06:00:00 AM,21.569,,,,
146,07/14/15 06:05:00 AM,21.569,,,,
147,07/14/15 06:10:00 AM,21.569,,,,
148,07/14/15 06:15:00 AM,21.569,,,,
149,07/14/15 06:20:00 AM,21.569,,,,
150,07/14/15 06:25:00 AM,21.569,,,,
151,07/14/15 06:30:00 AM,21.569,,,,
152,07/14/15 06:35:00 AM,21.569,,,,
153,07/14/15 06:40:00 AM,21.569,,,,
154,07/14/15 06:45:00 AM,21.569,,,,
155,07/14/15 06:50:00 AM,21.569,,,,
156,07/14/15 06:55:00 AM,21.569,,,,
157,07/14/15 07:00:00 AM,21.569,,,,
158,07/14/15 07:05:00 AM,21.569,,,,
159,07/14/15 07:10:00 AM,21.569,,,,
160,07/14/15 07:15:00 AM,21.473,,,,
161,07/14/15 07:20:00 AM,21.569,,,,
162,07/14/15 07:25:00 AM,21.473,,,,
163,07/14/15 07:30:00 AM,21.569,,,,
164,07/14/15 07:35:00 AM,21.473,,,,
165,07/14/15 07:40:00 AM,21.473,,,,
166,07/14/15 07:45:00 AM,21.473,,,,
167,07/14/15 07:50:00 AM,21.473,,,,
168,07/14/15 07:55:00 AM,21.473,,,,
169,07/14/15 08:00:00 AM,21.473,,,,
170,07/14/15 08:05:00 AM,21.473,,,,
171,07/14/15 08:10:00 AM,21.473,,,,
172,07/14/15 08:15:00 AM,21.473,,,,
173,07/14/15 08:20:00 AM,21.473,,,,
174,07/14/15 08:25:00 AM,21.473,,,,
175,07/14/15 08:30:00 AM,21.473,,,,
176,07/14/15 08:35:00 AM,21.473,,,,
177,07/14/15 08:40:00 AM,21.473,,,,
178,07/14/15 08:45:00 AM,21.473,,,,
179,07/14/15 08:50:00 AM,21.473,,,,
180,07/14/15 08:55:00 AM,21.473,,,,
181,07/14/15 09:00:00 AM,21.473,,,,
182,07/14/15 09:05:00 AM,21.473,,,,
183,07/14/15 09:10:00 AM,21.473,,,,
184,07/14/15 09:15:00 AM,21.473,,,,
185,07/14/15 09:20:00 AM,21.473,,,,
186,07/14/15 09:25:00 AM,21.378,,,,
187,07/14/15 09:30:00 AM,21.378,,,,
188,07/14/15 09:35:00 AM,21.378,,,,
189,07/14/15 09:40:00 AM,21.282,,,,
190,07/14/15 09:45:00 AM,21.187,,,,
191,07/14/15 09:50:00 AM,21.187,,,,
192,07/14/15 09:55:00 AM,21.187,,,,
193,07/14/15 10:00:00 AM,21.187,,,,
194,07/14/15 10:05:00 AM,21.187,,,,
195,07/14/15 10:10:00 AM,21.187,,,,
196,07/14/15 10:15:00 AM,21.187,,,,
197,07/14/15 10:20:00 AM,21.091,,,,
198,07/14/15 10:25:00 AM,21.091,,,,
199,07/14/15 10:30:00 AM,21.091,,,,
200,07/14/15 10:35:00 AM,21.187,,,,
201,07/14/15 10:40:00 AM,21.091,,,,
202,07/14/15 10:45:00 AM,21.091,,,,
203,07/14/15 10:50:00 AM,21.091,,,,
204,07/14/15 10:55:00 AM,21.091,,,,
205,07/14/15 11:00:00 AM,21.091,,,,
206,07/14/15 11:05:00 AM,21.187,,,,
207,07/14/15 11:10:00 AM,21.091,,,,
208,07/14/15 11:15:00 AM,21.091,,,,
209,07/14/15 11:20:00 AM,21.091,,,,
210,07/14/15 11:25:00 AM,21.091,,,,
211,07/14/15 11:30:00 AM,21.187,,,,
212,07/14/15 11:35:00 AM,21.187,,,,
213,07/14/15 11:40:00 AM,21.187,,,,
214,07/14/15 11:45:00 AM,21.091,,,,
215,07/14/15 11:50:00 AM,21.091,,,,
216,07/14/15 11:55:00 AM,21.091,,,,
217,07/14/15 12:00:00 PM,21.091,,,,
218,07/14/15 12:05:00 PM,21.091,,,,
219,07/14/15 12:10:00 PM,21.091,,,,
220,07/14/15 12:15:00 PM,20.996,,,,
221,07/14/15 12:20:00 PM,20.996,,,,
222,07/14/15 12:25:00 PM,20.996,,,,
223,07/14/15 12:30:00 PM,20.996,,,,
224,07/14/15 12:35:00 PM,20.996,,,,
225,07/14/15 12:40:00 PM,20.996,,,,
226,07/14/15 12:45:00 PM,20.996,,,,
227,07/14/15 12:50:00 PM,20.996,,,,
228,07/14/15 12:55:00 PM,20.996,,,,
229,07/14/15 01:00:00 PM,20.996,,,,
230,07/14/15 01:05:00 PM,20.996,,,,
231,07/14/15 01:10:00 PM,20.996,,,,
232,07/14/15 01:15:00 PM,20.996,,,,
233,07/14/15 01:20:00 PM,21.187,,,,
234,07/14/15 01:25:00 PM,21.187,,,,
235,07/14/15 01:30:00 PM,21.187,,,,
236,07/14/15 01:35:00 PM,21.187,,,,
237,07/14/15 01:40:00 PM,21.187,,,,
238,07/14/15 01:45:00 PM,21.187,,,,
239,07/14/15 01:50:00 PM,21.091,,,,
240,07/14/15 01:55:00 PM,21.091,,,,
241,07/14/15 02:00:00 PM,21.091,,,,
242,07/14/15 02:05:00 PM,21.091,,,,
243,07/14/15 02:10:00 PM,21.091,,,,
244,07/14/15 02:15:00 PM,21.187,,,,
245,07/14/15 02:20:00 PM,21.187,,,,
246,07/14/15 02:25:00 PM,21.187,,,,
247,07/14/15 02:30:00 PM,21.187,,,,
248,07/14/15 02:35:00 PM,21.187,,,,
249,07/14/15 02:40:00 PM,21.187,,,,
250,07/14/15 02:45:00 PM,21.091,,,,
251,07/14/15 02:50:00 PM,21.091,,,,
252,07/14/15 02:55:00 PM,21.091,,,,
253,07/14/15 03:00:00 PM,21.091,,,,
254,07/14/15 03:05:00 PM,21.091,,,,
255,07/14/15 03:10:00 PM,21.091,,,,
256,07/14/15 03:15:00 PM,21.091,,,,
257,07/14/15 03:20:00 PM,21.091,,,,
258,07/14/15 03:25:00 PM,21.091,,,,
259,07/14/15 03:30:00 PM,21.091,,,,
260,07/14/15 03:35:00 PM,21.091,,,,
261,07/14/15 03:40:00 PM,21.091,,,,
262,07/14/15 03:45:00 PM,21.091,,,,
263,07/14/15 03:50:00 PM,20.996,,,,
264,07/14/15 03:55:00 PM,20.996,,,,
265,07/14/15 04:00:00 PM,20.996,,,,
266,07/14/15 04:05:00 PM,20.996,,,,
267,07/14/15 04:10:00 PM,20.996,,,,
268,07/14/15 04:15:00 PM,20.996,,,,
269,07/14/15 04:20:00 PM,20.996,,,,
270,07/14/15 04:25:00 PM,20.901,,,,
271,07/14/15 04:30:00 PM,20.901,,,,
272,07/14/15 04:35:00 PM,20.996,,,,
273,07/14/15 04:40:00 PM,20.996,,,,
274,07/14/15 04:45:00 PM,20.901,,,,
275,07/14/15 04:50:00 PM,20.901,,,,
276,07/14/15 04:55:00 PM,20.805,,,,
277,07/14/15 05:00:00 PM,20.805,,,,
278,07/14/15 05:05:00 PM,20.710,,,,
279,07/14/15 05:10:00 PM,20.710,,,,
280,07/14/15 05:15:00 PM,20.710,,,,
281,07/14/15 05:20:00 PM,20.615,,,,
282,07/14/15 05:25:00 PM,20.615,,,,
283,07/14/15 05:30:00 PM,20.615,,,,
284,07/14/15 05:35:00 PM,20.615,,,,
285,07/14/15 05:40:00 PM,20.615,,,,
286,07/14/15 05:45:00 PM,20.615,,,,
287,07/14/15 05:50:00 PM,20.519,,,,
288,07/14/15 05:55:00 PM,20.519,,,,
289,07/14/15 06:00:00 PM,20.519,,,,
290,07/14/15 06:05:00 PM,20.519,,,,
291,07/14/15 06:10:00 PM,20.519,,,,
292,07/14/15 06:15:00 PM,20.519,,,,
293,07/14/15 06:20:00 PM,20.519,,,,
294,07/14/15 06:25:00 PM,20.519,,,,
295,07/14/15 06:30:00 PM,20.519,,,,
296,07/14/15 06:35:00 PM,20.519,,,,
297,07/14/15 06:40:00 PM,20.519,,,,
298,07/14/15 06:45:00 PM,20.519,,,,
299,07/14/15 06:50:00 PM,20.519,,,,
300,07/14/15 06:55:00 PM,20.424,,,,
301,07/14/15 07:00:00 PM,20.519,,,,
302,07/14/15 07:05:00 PM,20.424,,,,
303,07/14/15 07:10:00 PM,20.424,,,,
304,07/14/15 07:15:00 PM,20.424,,,,
305,07/14/15 07:20:00 PM,20.424,,,,
306,07/14/15 07:25:00 PM,20.424,,,,
307,07/14/15 07:30:00 PM,20.424,,,,
308,07/14/15 07:35:00 PM,20.424,,,,
309,07/14/15 07:40:00 PM,20.424,,,,
310,07/14/15 07:45:00 PM,20.424,,,,
311,07/14/15 07:50:00 PM,20.424,,,,
312,07/14/15 07:55:00 PM,20.424,,,,
313,07/14/15 08:00:00 PM,20.424,,,,
314,07/14/15 08:05:00 PM,20.424,,,,
315,07/14/15 08:10:00 PM,20.424,,,,
316,07/14/15 08:15:00 PM,20.424,,,,
317,07/14/15 08:20:00 PM,20.424,,,,
318,07/14/15 08:25:00 PM,20.329,,,,
319,07/14/15 08:30:00 PM,20.329,,,,
320,07/14/15 08:35:00 PM,20.329,,,,
321,07/14/15 08:40:00 PM,20.329,,,,
322,07/14/15 08:45:00 PM,20.329,,,,
323,07/14/15 08:50:00 PM,20.329,,,,
324,07/14/15 08:55:00 PM,20.329,,,,
325,07/14/15 09:00:00 PM,20.329,,,,
326,07/14/15 09:05:00 PM,20.329,,,,
327,07/14/15 09:10:00 PM,20.329,,,,
328,07/14/15 09:15:00 PM,20.329,,,,
329,07/14/15 09:20:00 PM,20.329,,,,
330,07/14/15 09:25:00 PM,20.329,,,,
331,07/14/15 09:30:00 PM,20.329,,,,
332,07/14/15 09:35:00 PM,20.329,,,,
333,07/14/15 09:40:00 PM,20.329,,,,
334,07/14/15 09:45:00 PM,20.329,,,,
335,07/14/15 09:50:00 PM,20.329,,,,
336,07/14/15 09:55:00 PM,20.329,,,,
337,07/14/15 10:00:00 PM,20.329,,,,
338,07/14/15 10:05:00 PM,20.329,,,,
339,07/14/15 10:10:00 PM,20.329,,,,
340,07/14/15 10:15:00 PM,20.329,,,,
341,07/14/15 10:20:00 PM,20.329,,,,
342,07/14/15 10:25:00 PM,20.329,,,,
343,07/14/15 10:30:00 PM,20.329,,,,
344,07/14/15 10:35:00 PM,20.234,,,,
345,07/14/15 10:40:00 PM,20.234,,,,
346,07/14/15 10:45:00 PM,20.234,,,,
347,07/14/15 10:50:00 PM,20.234,,,,
348,07/14/15 10:55:00 PM,20.234,,,,
349,07/14/15 11:00:00 PM,20.234,,,,
350,07/14/15 11:05:00 PM,20.234,,,,
351,07/14/15 11:10:00 PM,20.234,,,,
352,07/14/15 11:15:00 PM,20.234,,,,
353,07/14/15 11:20:00 PM,20.234,,,,
354,07/14/15 11:25:00 PM,20.234,,,,
355,07/14/15 11:30:00 PM,20.234,,,,
356,07/14/15 11:35:00 PM,20.234,,,,
357,07/14/15 11:40:00 PM,20.234,,,,
358,07/14/15 11:45:00 PM,20.234,,,,
359,07/14/15 11:50:00 PM,20.234,,,,
360,07/14/15 11:55:00 PM,20.234,,,,
361,07/15/15 12:00:00 AM,20.234,,,,
362,07/15/15 12:05:00 AM,20.234,,,,
363,07/15/15 12:10:00 AM,20.234,,,,
364,07/15/15 12:15:00 AM,20.234,,,,
365,07/15/15 12:20:00 AM,20.234,,,,
366,07/15/15 12:25:00 AM,20.138,,,,
367,07/15/15 12:30:00 AM,20.234,,,,
368,07/15/15 12:35:00 AM,20.234,,,,
369,07/15/15 12:40:00 AM,20.234,,,,
370,07/15/15 12:45:00 AM,20.138,,,,
371,07/15/15 12:50:00 AM,20.138,,,,
372,07/15/15 12:55:00 AM,20.138,,,,
373,07/15/15 01:00:00 AM,20.138,,,,
374,07/15/15 01:05:00 AM,20.138,,,,
375,07/15/15 01:10:00 AM,20.138,,,,
376,07/15/15 01:15:00 AM,20.234,,,,
377,07/15/15 01:20:00 AM,20.138,,,,
378,07/15/15 01:25:00 AM,20.234,,,,
379,07/15/15 01:30:00 AM,20.138,,,,
380,07/15/15 01:35:00 AM,20.138,,,,
381,07/15/15 01:40:00 AM,20.138,,,,
382,07/15/15 01:45:00 AM,20.138,,,,
383,07/15/15 01:50:00 AM,20.138,,,,
384,07/15/15 01:55:00 AM,20.138,,,,
385,07/15/15 02:00:00 AM,20.138,,,,
386,07/15/15 02:05:00 AM,20.138,,,,
387,07/15/15 02:10:00 AM,20.138,,,,
388,07/15/15 02:15:00 AM,20.138,,,,
389,07/15/15 02:20:00 AM,20.138,,,,
390,07/15/15 02:25:00 AM,20.138,,,,
391,07/15/15 02:30:00 AM,20.138,,,,
392,07/15/15 02:35:00 AM,20.138,,,,
393,07/15/15 02:40:00 AM,20.138,,,,
394,07/15/15 02:45:00 AM,20.138,,,,
395,07/15/15 02:50:00 AM,20.138,,,,
396,07/15/15 02:55:00 AM,20.138,,,,
397,07/15/15 03:00:00 AM,20.138,,,,
398,07/15/15 03:05:00 AM,20.138,,,,
399,07/15/15 03:10:00 AM,20.138,,,,
400,07/15/15 03:15:00 AM,20.138,,,,
401,07/15/15 03:20:00 AM,20.138,,,,
402,07/15/15 03:25:00 AM,20.138,,,,
403,07/15/15 03:30:00 AM,20.138,,,,
404,07/15/15 03:35:00 AM,20.138,,,,
405,07/15/15 03:40:00 AM,20.138,,,,
406,07/15/15 03:45:00 AM,20.138,,,,
407,07/15/15 03:50:00 AM,20.138,,,,
408,07/15/15 03:55:00 AM,20.138,,,,
409,07/15/15 04:00:00 AM,20.138,,,,
410,07/15/15 04:05:00 AM,20.138,,,,
411,07/15/15 04:10:00 AM,20.138,,,,
412,07/15/15 04:15:00 AM,20.138,,,,
413,07/15/15 04:20:00 AM,20.138,,,,
414,07/15/15 04:25:00 AM,20.138,,,,
415,07/15/15 04:30:00 AM,20.138,,,,
416,07/15/15 04:35:00 AM,20.138,,,,
417,07/15/15 04:40:00 AM,20.234,,,,
418,07/15/15 04:45:00 AM,20.138,,,,
419,07/15/15 04:50:00 AM,20.234,,,,
420,07/15/15 04:55:00 AM,20.234,,,,
421,07/15/15 05:00:00 AM,20.234,,,,
422,07/15/15 05:05:00 AM,20.234,,,,
423,07/15/15 05:10:00 AM,20.234,,,,
424,07/15/15 05:15:00 AM,20.234,,,,
425,07/15/15 05:20:00 AM,20.234,,,,
426,07/15/15 05:25:00 AM,20.234,,,,
427,07/15/15 05:30:00 AM,20.234,,,,
428,07/15/15 05:35:00 AM,20.329,,,,
429,07/15/15 05:40:00 AM,20.329,,,,
430,07/15/15 05:45:00 AM,20.329,,,,
431,07/15/15 05:50:00 AM,20.329,,,,
432,07/15/15 05:55:00 AM,20.329,,,,
433,07/15/15 06:00:00 AM,20.329,,,,
434,07/15/15 06:05:00 AM,20.329,,,,
435,07/15/15 06:10:00 AM,20.424,,,,
436,07/15/15 06:15:00 AM,20.424,,,,
437,07/15/15 06:20:00 AM,20.424,,,,
438,07/15/15 06:25:00 AM,20.424,,,,
439,07/15/15 06:30:00 AM,20.424,,,,
440,07/15/15 06:35:00 AM,20.424,,,,
441,07/15/15 06:40:00 AM,20.424,,,,
442,07/15/15 06:45:00 AM,20.424,,,,
443,07/15/15 06:50:00 AM,20.424,,,,
444,07/15/15 06:55:00 AM,20.329,,,,
445,07/15/15 07:00:00 AM,20.424,,,,
446,07/15/15 07:05:00 AM,20.424,,,,
447,07/15/15 07:10:00 AM,20.329,,,,
448,07/15/15 07:15:00 AM,20.329,,,,
449,07/15/15 07:20:00 AM,20.329,,,,
450,07/15/15 07:25:00 AM,20.329,,,,
451,07/15/15 07:30:00 AM,20.329,,,,
452,07/15/15 07:35:00 AM,20.329,,,,
453,07/15/15 07:40:00 AM,20.329,,,,
454,07/15/15 07:45:00 AM,20.329,,,,
455,07/15/15 07:50:00 AM,20.329,,,,
456,07/15/15 07:55:00 AM,20.329,,,,
457,07/15/15 08:00:00 AM,20.329,,,,
458,07/15/15 08:05:00 AM,20.329,,,,
459,07/15/15 08:10:00 AM,20.329,,,,
460,07/15/15 08:15:00 AM,20.329,,,,
461,07/15/15 08:20:00 AM,20.329,,,,
462,07/15/15 08:25:00 AM,20.424,,,,
463,07/15/15 08:30:00 AM,20.519,,,,
464,07/15/15 08:35:00 AM,20.424,,,,
465,07/15/15 08:40:00 AM,20.424,,,,
466,07/15/15 08:45:00 AM,20.424,,,,
467,07/15/15 08:50:00 AM,20.424,,,,
468,07/15/15 08:55:00 AM,20.424,,,,
469,07/15/15 09:00:00 AM,20.329,,,,
470,07/15/15 09:05:00 AM,20.329,,,,
471,07/15/15 09:10:00 AM,20.329,,,,
472,07/15/15 09:15:00 AM,20.329,,,,
473,07/15/15 09:20:00 AM,20.519,,,,
474,07/15/15 09:25:00 AM,20.424,,,,
475,07/15/15 09:30:00 AM,20.424,,,,
476,07/15/15 09:35:00 AM,20.424,,,,
477,07/15/15 09:40:00 AM,20.424,,,,
478,07/15/15 09:45:00 AM,20.519,,,,
479,07/15/15 09:50:00 AM,20.615,,,,
480,07/15/15 09:55:00 AM,20.615,,,,
481,07/15/15 10:00:00 AM,20.424,,,,
482,07/15/15 10:05:00 AM,20.329,,,,
483,07/15/15 10:10:00 AM,20.234,,,,
484,07/15/15 10:15:00 AM,20.138,,,,
485,07/15/15 10:20:00 AM,20.138,,,,
486,07/15/15 10:25:00 AM,20.043,,,,
487,07/15/15 10:30:00 AM,19.948,,,,
488,07/15/15 10:35:00 AM,19.948,,,,
489,07/15/15 10:40:00 AM,19.948,,,,
490,07/15/15 10:45:00 AM,19.948,,,,
491,07/15/15 10:50:00 AM,19.853,,,,
492,07/15/15 10:55:00 AM,19.853,,,,
493,07/15/15 11:00:00 AM,19.853,,,,
494,07/15/15 11:05:00 AM,19.853,,,,
495,07/15/15 11:10:00 AM,19.853,,,,
496,07/15/15 11:15:00 AM,19.853,,,,
497,07/15/15 11:20:00 AM,19.758,,,,
498,07/15/15 11:25:00 AM,19.758,,,,
499,07/15/15 11:30:00 AM,19.758,,,,
500,07/15/15 11:35:00 AM,19.758,,,,
501,07/15/15 11:40:00 AM,19.758,,,,
502,07/15/15 11:45:00 AM,19.758,,,,
503,07/15/15 11:50:00 AM,19.758,,,,
504,07/15/15 11:55:00 AM,19.758,,,,
505,07/15/15 12:00:00 PM,19.758,,,,
506,07/15/15 12:05:00 PM,19.758,,,,
507,07/15/15 12:10:00 PM,19.758,,,,
508,07/15/15 12:15:00 PM,19.758,,,,
509,07/15/15 12:20:00 PM,19.758,,,,
510,07/15/15 12:25:00 PM,19.662,,,,
511,07/15/15 12:30:00 PM,19.662,,,,
512,07/15/15 12:35:00 PM,19.662,,,,
513,07/15/15 12:40:00 PM,19.662,,,,
514,07/15/15 12:45:00 PM,19.662,,,,
515,07/15/15 12:50:00 PM,19.662,,,,
516,07/15/15 12:55:00 PM,19.662,,,,
517,07/15/15 01:00:00 PM,19.662,,,,
518,07/15/15 01:05:00 PM,19.662,,,,
519,07/15/15 01:10:00 PM,19.662,,,,
520,07/15/15 01:15:00 PM,19.662,,,,
521,07/15/15 01:20:00 PM,19.567,,,,
522,07/15/15 01:25:00 PM,19.662,,,,
523,07/15/15 01:30:00 PM,19.567,,,,
524,07/15/15 01:35:00 PM,19.662,,,,
525,07/15/15 01:40:00 PM,19.662,,,,
526,07/15/15 01:45:00 PM,19.758,,,,
527,07/15/15 01:50:00 PM,19.758,,,,
528,07/15/15 01:55:00 PM,19.853,,,,
529,07/15/15 02:00:00 PM,19.853,,,,
530,07/15/15 02:05:00 PM,19.758,,,,
531,07/15/15 02:10:00 PM,19.758,,,,
532,07/15/15 02:15:00 PM,19.758,,,,
533,07/15/15 02:20:00 PM,19.758,,,,
534,07/15/15 02:25:00 PM,19.758,,,,
535,07/15/15 02:30:00 PM,19.758,,,,
536,07/15/15 02:35:00 PM,19.758,,,,
537,07/15/15 02:40:00 PM,19.758,,,,
538,07/15/15 02:45:00 PM,19.758,,,,
539,07/15/15 02:50:00 PM,19.758,,,,
540,07/15/15 02:55:00 PM,19.758,,,,
541,07/15/15 03:00:00 PM,19.758,,,,
542,07/15/15 03:05:00 PM,19.758,,,,
543,07/15/15 03:10:00 PM,19.758,,,,
544,07/15/15 03:15:00 PM,19.758,,,,
545,07/15/15 03:20:00 PM,19.758,,,,
546,07/15/15 03:25:00 PM,19.758,,,,
547,07/15/15 03:30:00 PM,19.758,,,,
