"Plot Title: 10761878"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 10761878, SEN S/N: 10761878, LBL: Temperature Tank2)","Coupler Attached (LGR S/N: 10761878)","Coupler Detached (LGR S/N: 10761878)","Host Connected (LGR S/N: 10761878)","Stopped (LGR S/N: 10761878)","End Of File (LGR S/N: 10761878)"
194,07/14/15 10:05:00 AM,21.378,,,,,
195,07/14/15 10:10:00 AM,21.378,,,,,
196,07/14/15 10:15:00 AM,21.378,,,,,
197,07/14/15 10:20:00 AM,21.378,,,,,
198,07/14/15 10:25:00 AM,21.378,,,,,
199,07/14/15 10:30:00 AM,21.378,,,,,
200,07/14/15 10:35:00 AM,21.378,,,,,
201,07/14/15 10:40:00 AM,21.378,,,,,
202,07/14/15 10:45:00 AM,21.378,,,,,
203,07/14/15 10:50:00 AM,21.378,,,,,
204,07/14/15 10:55:00 AM,21.378,,,,,
205,07/14/15 11:00:00 AM,21.378,,,,,
206,07/14/15 11:05:00 AM,21.282,,,,,
207,07/14/15 11:10:00 AM,21.378,,,,,
208,07/14/15 11:15:00 AM,21.282,,,,,
209,07/14/15 11:20:00 AM,21.378,,,,,
210,07/14/15 11:25:00 AM,21.378,,,,,
211,07/14/15 11:30:00 AM,21.378,,,,,
212,07/14/15 11:35:00 AM,21.473,,,,,
213,07/14/15 11:40:00 AM,21.473,,,,,
214,07/14/15 11:45:00 AM,21.378,,,,,
215,07/14/15 11:50:00 AM,21.378,,,,,
216,07/14/15 11:55:00 AM,21.378,,,,,
217,07/14/15 12:00:00 PM,21.282,,,,,
218,07/14/15 12:05:00 PM,21.282,,,,,
219,07/14/15 12:10:00 PM,21.282,,,,,
220,07/14/15 12:15:00 PM,21.282,,,,,
221,07/14/15 12:20:00 PM,21.378,,,,,
222,07/14/15 12:25:00 PM,21.378,,,,,
223,07/14/15 12:30:00 PM,21.282,,,,,
224,07/14/15 12:35:00 PM,21.282,,,,,
225,07/14/15 12:40:00 PM,21.282,,,,,
226,07/14/15 12:45:00 PM,21.282,,,,,
227,07/14/15 12:50:00 PM,21.282,,,,,
228,07/14/15 12:55:00 PM,21.282,,,,,
229,07/14/15 01:00:00 PM,21.282,,,,,
230,07/14/15 01:05:00 PM,21.282,,,,,
231,07/14/15 01:10:00 PM,21.282,,,,,
232,07/14/15 01:15:00 PM,21.282,,,,,
233,07/14/15 01:20:00 PM,21.378,,,,,
234,07/14/15 01:25:00 PM,21.473,,,,,
235,07/14/15 01:30:00 PM,21.473,,,,,
236,07/14/15 01:35:00 PM,21.473,,,,,
237,07/14/15 01:40:00 PM,21.473,,,,,
238,07/14/15 01:45:00 PM,21.473,,,,,
239,07/14/15 01:50:00 PM,21.473,,,,,
240,07/14/15 01:55:00 PM,21.473,,,,,
241,07/14/15 02:00:00 PM,21.378,,,,,
242,07/14/15 02:05:00 PM,21.378,,,,,
243,07/14/15 02:10:00 PM,21.378,,,,,
244,07/14/15 02:15:00 PM,21.378,,,,,
245,07/14/15 02:20:00 PM,21.473,,,,,
246,07/14/15 02:25:00 PM,21.473,,,,,
247,07/14/15 02:30:00 PM,21.473,,,,,
248,07/14/15 02:35:00 PM,21.473,,,,,
249,07/14/15 02:40:00 PM,21.569,,,,,
250,07/14/15 02:45:00 PM,21.569,,,,,
251,07/14/15 02:50:00 PM,21.569,,,,,
252,07/14/15 02:55:00 PM,21.569,,,,,
253,07/14/15 03:00:00 PM,21.569,,,,,
254,07/14/15 03:05:00 PM,21.569,,,,,
255,07/14/15 03:10:00 PM,21.664,,,,,
256,07/14/15 03:15:00 PM,21.664,,,,,
257,07/14/15 03:20:00 PM,21.664,,,,,
258,07/14/15 03:25:00 PM,21.664,,,,,
259,07/14/15 03:30:00 PM,21.569,,,,,
260,07/14/15 03:35:00 PM,21.569,,,,,
261,07/14/15 03:40:00 PM,21.569,,,,,
262,07/14/15 03:45:00 PM,21.569,,,,,
263,07/14/15 03:50:00 PM,21.569,,,,,
264,07/14/15 03:55:00 PM,21.569,,,,,
265,07/14/15 04:00:00 PM,21.569,,,,,
266,07/14/15 04:05:00 PM,21.569,,,,,
267,07/14/15 04:10:00 PM,21.569,,,,,
268,07/14/15 04:15:00 PM,21.569,,,,,
269,07/14/15 04:20:00 PM,21.569,,,,,
270,07/14/15 04:25:00 PM,21.569,,,,,
271,07/14/15 04:30:00 PM,21.664,,,,,
272,07/14/15 04:35:00 PM,21.664,,,,,
273,07/14/15 04:40:00 PM,21.664,,,,,
274,07/14/15 04:45:00 PM,21.569,,,,,
275,07/14/15 04:50:00 PM,21.473,,,,,
276,07/14/15 04:55:00 PM,21.378,,,,,
277,07/14/15 05:00:00 PM,21.282,,,,,
278,07/14/15 05:05:00 PM,21.187,,,,,
279,07/14/15 05:10:00 PM,21.187,,,,,
280,07/14/15 05:15:00 PM,21.091,,,,,
281,07/14/15 05:20:00 PM,21.091,,,,,
282,07/14/15 05:25:00 PM,21.091,,,,,
283,07/14/15 05:30:00 PM,21.091,,,,,
284,07/14/15 05:35:00 PM,21.091,,,,,
285,07/14/15 05:40:00 PM,21.091,,,,,
286,07/14/15 05:45:00 PM,21.091,,,,,
287,07/14/15 05:50:00 PM,21.091,,,,,
288,07/14/15 05:55:00 PM,21.091,,,,,
289,07/14/15 06:00:00 PM,20.996,,,,,
290,07/14/15 06:05:00 PM,21.091,,,,,
291,07/14/15 06:10:00 PM,20.996,,,,,
292,07/14/15 06:15:00 PM,20.996,,,,,
293,07/14/15 06:20:00 PM,20.996,,,,,
294,07/14/15 06:25:00 PM,20.996,,,,,
295,07/14/15 06:30:00 PM,20.996,,,,,
296,07/14/15 06:35:00 PM,20.996,,,,,
297,07/14/15 06:40:00 PM,20.996,,,,,
298,07/14/15 06:45:00 PM,20.996,,,,,
299,07/14/15 06:50:00 PM,20.996,,,,,
300,07/14/15 06:55:00 PM,20.996,,,,,
301,07/14/15 07:00:00 PM,20.996,,,,,
302,07/14/15 07:05:00 PM,20.996,,,,,
303,07/14/15 07:10:00 PM,20.996,,,,,
304,07/14/15 07:15:00 PM,20.996,,,,,
305,07/14/15 07:20:00 PM,20.996,,,,,
306,07/14/15 07:25:00 PM,20.996,,,,,
307,07/14/15 07:30:00 PM,20.996,,,,,
308,07/14/15 07:35:00 PM,20.996,,,,,
309,07/14/15 07:40:00 PM,20.996,,,,,
310,07/14/15 07:45:00 PM,20.996,,,,,
311,07/14/15 07:50:00 PM,20.996,,,,,
312,07/14/15 07:55:00 PM,20.996,,,,,
313,07/14/15 08:00:00 PM,20.996,,,,,
314,07/14/15 08:05:00 PM,20.996,,,,,
315,07/14/15 08:10:00 PM,20.996,,,,,
316,07/14/15 08:15:00 PM,20.996,,,,,
317,07/14/15 08:20:00 PM,20.996,,,,,
318,07/14/15 08:25:00 PM,20.901,,,,,
319,07/14/15 08:30:00 PM,20.996,,,,,
320,07/14/15 08:35:00 PM,20.901,,,,,
321,07/14/15 08:40:00 PM,20.996,,,,,
322,07/14/15 08:45:00 PM,20.996,,,,,
323,07/14/15 08:50:00 PM,20.901,,,,,
324,07/14/15 08:55:00 PM,20.901,,,,,
325,07/14/15 09:00:00 PM,20.901,,,,,
326,07/14/15 09:05:00 PM,20.901,,,,,
327,07/14/15 09:10:00 PM,20.805,,,,,
328,07/14/15 09:15:00 PM,20.901,,,,,
329,07/14/15 09:20:00 PM,20.805,,,,,
330,07/14/15 09:25:00 PM,20.805,,,,,
331,07/14/15 09:30:00 PM,20.805,,,,,
332,07/14/15 09:35:00 PM,20.805,,,,,
333,07/14/15 09:40:00 PM,20.901,,,,,
334,07/14/15 09:45:00 PM,20.805,,,,,
335,07/14/15 09:50:00 PM,20.805,,,,,
336,07/14/15 09:55:00 PM,20.805,,,,,
337,07/14/15 10:00:00 PM,20.805,,,,,
338,07/14/15 10:05:00 PM,20.805,,,,,
339,07/14/15 10:10:00 PM,20.805,,,,,
340,07/14/15 10:15:00 PM,20.805,,,,,
341,07/14/15 10:20:00 PM,20.805,,,,,
342,07/14/15 10:25:00 PM,20.805,,,,,
343,07/14/15 10:30:00 PM,20.805,,,,,
344,07/14/15 10:35:00 PM,20.805,,,,,
345,07/14/15 10:40:00 PM,20.805,,,,,
346,07/14/15 10:45:00 PM,20.805,,,,,
347,07/14/15 10:50:00 PM,20.805,,,,,
348,07/14/15 10:55:00 PM,20.805,,,,,
349,07/14/15 11:00:00 PM,20.710,,,,,
350,07/14/15 11:05:00 PM,20.710,,,,,
351,07/14/15 11:10:00 PM,20.710,,,,,
352,07/14/15 11:15:00 PM,20.710,,,,,
353,07/14/15 11:20:00 PM,20.805,,,,,
354,07/14/15 11:25:00 PM,20.805,,,,,
355,07/14/15 11:30:00 PM,20.805,,,,,
356,07/14/15 11:35:00 PM,20.710,,,,,
357,07/14/15 11:40:00 PM,20.710,,,,,
358,07/14/15 11:45:00 PM,20.710,,,,,
359,07/14/15 11:50:00 PM,20.710,,,,,
360,07/14/15 11:55:00 PM,20.710,,,,,
361,07/15/15 12:00:00 AM,20.710,,,,,
362,07/15/15 12:05:00 AM,20.710,,,,,
363,07/15/15 12:10:00 AM,20.710,,,,,
364,07/15/15 12:15:00 AM,20.710,,,,,
365,07/15/15 12:20:00 AM,20.710,,,,,
366,07/15/15 12:25:00 AM,20.710,,,,,
367,07/15/15 12:30:00 AM,20.710,,,,,
368,07/15/15 12:35:00 AM,20.710,,,,,
369,07/15/15 12:40:00 AM,20.710,,,,,
370,07/15/15 12:45:00 AM,20.710,,,,,
371,07/15/15 12:50:00 AM,20.710,,,,,
372,07/15/15 12:55:00 AM,20.710,,,,,
373,07/15/15 01:00:00 AM,20.710,,,,,
374,07/15/15 01:05:00 AM,20.615,,,,,
375,07/15/15 01:10:00 AM,20.615,,,,,
376,07/15/15 01:15:00 AM,20.615,,,,,
377,07/15/15 01:20:00 AM,20.710,,,,,
378,07/15/15 01:25:00 AM,20.615,,,,,
379,07/15/15 01:30:00 AM,20.615,,,,,
380,07/15/15 01:35:00 AM,20.710,,,,,
381,07/15/15 01:40:00 AM,20.615,,,,,
382,07/15/15 01:45:00 AM,20.615,,,,,
383,07/15/15 01:50:00 AM,20.615,,,,,
384,07/15/15 01:55:00 AM,20.615,,,,,
385,07/15/15 02:00:00 AM,20.615,,,,,
386,07/15/15 02:05:00 AM,20.615,,,,,
387,07/15/15 02:10:00 AM,20.615,,,,,
388,07/15/15 02:15:00 AM,20.615,,,,,
389,07/15/15 02:20:00 AM,20.615,,,,,
390,07/15/15 02:25:00 AM,20.615,,,,,
391,07/15/15 02:30:00 AM,20.615,,,,,
392,07/15/15 02:35:00 AM,20.615,,,,,
393,07/15/15 02:40:00 AM,20.615,,,,,
394,07/15/15 02:45:00 AM,20.615,,,,,
395,07/15/15 02:50:00 AM,20.615,,,,,
396,07/15/15 02:55:00 AM,20.615,,,,,
397,07/15/15 03:00:00 AM,20.615,,,,,
398,07/15/15 03:05:00 AM,20.615,,,,,
399,07/15/15 03:10:00 AM,20.710,,,,,
400,07/15/15 03:15:00 AM,20.615,,,,,
401,07/15/15 03:20:00 AM,20.615,,,,,
402,07/15/15 03:25:00 AM,20.615,,,,,
403,07/15/15 03:30:00 AM,20.615,,,,,
404,07/15/15 03:35:00 AM,20.519,,,,,
405,07/15/15 03:40:00 AM,20.424,,,,,
406,07/15/15 03:45:00 AM,20.424,,,,,
407,07/15/15 03:50:00 AM,20.424,,,,,
408,07/15/15 03:55:00 AM,20.329,,,,,
409,07/15/15 04:00:00 AM,20.138,,,,,
410,07/15/15 04:05:00 AM,20.043,,,,,
411,07/15/15 04:10:00 AM,19.853,,,,,
412,07/15/15 04:15:00 AM,19.758,,,,,
413,07/15/15 04:20:00 AM,19.567,,,,,
414,07/15/15 04:25:00 AM,19.472,,,,,
415,07/15/15 04:30:00 AM,19.377,,,,,
416,07/15/15 04:35:00 AM,19.282,,,,,
417,07/15/15 04:40:00 AM,19.187,,,,,
418,07/15/15 04:45:00 AM,19.092,,,,,
419,07/15/15 04:50:00 AM,19.092,,,,,
420,07/15/15 04:55:00 AM,18.996,,,,,
421,07/15/15 05:00:00 AM,18.901,,,,,
422,07/15/15 05:05:00 AM,18.806,,,,,
423,07/15/15 05:10:00 AM,18.806,,,,,
424,07/15/15 05:15:00 AM,18.711,,,,,
425,07/15/15 05:20:00 AM,18.711,,,,,
426,07/15/15 05:25:00 AM,18.711,,,,,
427,07/15/15 05:30:00 AM,18.616,,,,,
428,07/15/15 05:35:00 AM,18.616,,,,,
429,07/15/15 05:40:00 AM,18.616,,,,,
430,07/15/15 05:45:00 AM,18.616,,,,,
431,07/15/15 05:50:00 AM,18.521,,,,,
432,07/15/15 05:55:00 AM,18.521,,,,,
433,07/15/15 06:00:00 AM,18.616,,,,,
434,07/15/15 06:05:00 AM,18.521,,,,,
435,07/15/15 06:10:00 AM,18.521,,,,,
436,07/15/15 06:15:00 AM,18.521,,,,,
437,07/15/15 06:20:00 AM,18.521,,,,,
438,07/15/15 06:25:00 AM,18.521,,,,,
439,07/15/15 06:30:00 AM,18.521,,,,,
440,07/15/15 06:35:00 AM,18.521,,,,,
441,07/15/15 06:40:00 AM,18.521,,,,,
442,07/15/15 06:45:00 AM,18.426,,,,,
443,07/15/15 06:50:00 AM,18.521,,,,,
444,07/15/15 06:55:00 AM,18.521,,,,,
445,07/15/15 07:00:00 AM,18.616,,,,,
446,07/15/15 07:05:00 AM,18.616,,,,,
447,07/15/15 07:10:00 AM,18.616,,,,,
448,07/15/15 07:15:00 AM,18.616,,,,,
449,07/15/15 07:20:00 AM,18.616,,,,,
450,07/15/15 07:25:00 AM,18.616,,,,,
451,07/15/15 07:30:00 AM,18.616,,,,,
452,07/15/15 07:35:00 AM,18.616,,,,,
453,07/15/15 07:40:00 AM,18.616,,,,,
454,07/15/15 07:45:00 AM,18.616,,,,,
455,07/15/15 07:50:00 AM,18.521,,,,,
456,07/15/15 07:55:00 AM,18.521,,,,,
457,07/15/15 08:00:00 AM,18.616,,,,,
458,07/15/15 08:05:00 AM,18.616,,,,,
459,07/15/15 08:10:00 AM,18.521,,,,,
460,07/15/15 08:15:00 AM,18.521,,,,,
461,07/15/15 08:20:00 AM,18.521,,,,,
462,07/15/15 08:25:00 AM,18.616,,,,,
463,07/15/15 08:30:00 AM,18.711,,,,,
464,07/15/15 08:35:00 AM,18.711,,,,,
465,07/15/15 08:40:00 AM,18.711,,,,,
466,07/15/15 08:45:00 AM,18.711,,,,,
467,07/15/15 08:50:00 AM,18.711,,,,,
468,07/15/15 08:55:00 AM,18.616,,,,,
469,07/15/15 09:00:00 AM,18.616,,,,,
470,07/15/15 09:05:00 AM,18.616,,,,,
471,07/15/15 09:10:00 AM,18.616,,,,,
472,07/15/15 09:15:00 AM,18.616,,,,,
473,07/15/15 09:20:00 AM,18.616,,,,,
474,07/15/15 09:25:00 AM,18.711,,,,,
475,07/15/15 09:30:00 AM,18.711,,,,,
476,07/15/15 09:35:00 AM,18.711,,,,,
477,07/15/15 09:40:00 AM,18.711,,,,,
478,07/15/15 09:45:00 AM,18.711,,,,,
479,07/15/15 09:50:00 AM,18.711,,,,,
480,07/15/15 09:55:00 AM,18.521,,,,,
481,07/15/15 10:00:00 AM,18.426,,,,,
482,07/15/15 10:05:00 AM,18.236,,,,,
483,07/15/15 10:10:00 AM,18.236,,,,,
484,07/15/15 10:15:00 AM,18.140,,,,,
485,07/15/15 10:20:00 AM,18.045,,,,,
486,07/15/15 10:25:00 AM,17.950,,,,,
487,07/15/15 10:30:00 AM,17.855,,,,,
488,07/15/15 10:35:00 AM,17.760,,,,,
489,07/15/15 10:40:00 AM,17.760,,,,,
490,07/15/15 10:45:00 AM,17.665,,,,,
491,07/15/15 10:50:00 AM,17.665,,,,,
492,07/15/15 10:55:00 AM,17.570,,,,,
493,07/15/15 11:00:00 AM,17.570,,,,,
494,07/15/15 11:05:00 AM,17.475,,,,,
495,07/15/15 11:10:00 AM,17.475,,,,,
496,07/15/15 11:15:00 AM,17.475,,,,,
497,07/15/15 11:20:00 AM,17.379,,,,,
498,07/15/15 11:25:00 AM,17.379,,,,,
499,07/15/15 11:30:00 AM,17.379,,,,,
500,07/15/15 11:35:00 AM,17.284,,,,,
501,07/15/15 11:40:00 AM,17.284,,,,,
502,07/15/15 11:45:00 AM,17.284,,,,,
503,07/15/15 11:50:00 AM,17.189,,,,,
504,07/15/15 11:55:00 AM,17.189,,,,,
505,07/15/15 12:00:00 PM,17.189,,,,,
506,07/15/15 12:05:00 PM,17.189,,,,,
507,07/15/15 12:10:00 PM,17.094,,,,,
508,07/15/15 12:15:00 PM,17.094,,,,,
509,07/15/15 12:20:00 PM,17.094,,,,,
510,07/15/15 12:25:00 PM,17.094,,,,,
511,07/15/15 12:30:00 PM,16.999,,,,,
512,07/15/15 12:35:00 PM,16.999,,,,,
513,07/15/15 12:40:00 PM,16.999,,,,,
514,07/15/15 12:45:00 PM,16.999,,,,,
515,07/15/15 12:50:00 PM,16.999,,,,,
516,07/15/15 12:55:00 PM,16.903,,,,,
517,07/15/15 01:00:00 PM,16.903,,,,,
518,07/15/15 01:05:00 PM,16.903,,,,,
519,07/15/15 01:10:00 PM,16.903,,,,,
520,07/15/15 01:15:00 PM,16.903,,,,,
521,07/15/15 01:20:00 PM,16.903,,,,,
522,07/15/15 01:25:00 PM,16.903,,,,,
523,07/15/15 01:30:00 PM,16.808,,,,,
524,07/15/15 01:35:00 PM,16.808,,,,,
525,07/15/15 01:40:00 PM,16.808,,,,,
