"DataMessageGUID","SensorID","Sensor Name","Date","Value","Formatted Value","Battery","Raw Data","Sensor State","GatewayID","Alert Sent","Signal Strength","Voltage"
"b4681a85-199c-4cad-b892-14b3d0190707","306912","Birk - B7 (TANK 5)","11/25/2018 10:45 PM","13.5","13.5° C","100","13.5","0","900142","False","94","3.67"
"b9823827-0443-4aab-9ff8-c84e3dc1b2d4","306912","Birk - B7 (TANK 5)","11/25/2018 10:35 PM","13.4","13.4° C","100","13.4","0","900142","False","97","3.67"
"04a5c1cf-dac6-45ad-8b0a-109127ae28af","306912","Birk - B7 (TANK 5)","11/25/2018 10:25 PM","13.4","13.4° C","100","13.4","0","900142","False","94","3.67"
"1ed2dc2d-e8b0-485e-8ec8-d78929efb909","306912","Birk - B7 (TANK 5)","11/25/2018 10:15 PM","13.5","13.5° C","100","13.5","0","900142","False","94","3.67"
"d8f3b4bc-143d-48b0-b2d6-187cd8585c3a","306912","Birk - B7 (TANK 5)","11/25/2018 10:05 PM","13.7","13.7° C","100","13.7","0","900142","False","94","3.67"
"4aa496fb-e07c-4513-9c77-d5e05c0da4fe","306912","Birk - B7 (TANK 5)","11/25/2018 9:55 PM","13.6","13.6° C","100","13.6","0","900142","False","94","3.66"
"f1f0de28-2fc2-466e-9636-e65da9bb0a36","306912","Birk - B7 (TANK 5)","11/25/2018 9:45 PM","13.6","13.6° C","100","13.6","0","900142","False","97","3.66"
"689575ef-5354-4830-b0f1-02499fc9efa3","306912","Birk - B7 (TANK 5)","11/25/2018 9:35 PM","13.5","13.5° C","100","13.5","0","900142","False","94","3.66"
"b9072551-4e85-446f-a910-02cbfef7675b","306912","Birk - B7 (TANK 5)","11/25/2018 9:25 PM","13.5","13.5° C","100","13.5","0","900142","False","94","3.67"
"94fac72f-8082-4c6f-92ba-4dab3f216a49","306912","Birk - B7 (TANK 5)","11/25/2018 9:16 PM","13.5","13.5° C","100","13.5","0","900142","False","94","3.67"
"a9a0396a-c0d6-4032-955b-a687c675c24c","306912","Birk - B7 (TANK 5)","11/25/2018 9:06 PM","13.4","13.4° C","100","13.4","0","900142","False","96","3.66"
