"DataMessageGUID","SensorID","Sensor Name","Date","Value","Formatted Value","Battery","Raw Data","Sensor State","GatewayID","Alert Sent","Signal Strength","Voltage"
"35154e0a-078d-4fc9-90fa-152a70ebbeb8","316573","Birk - A9 (TANK 2)","10/10/2019 5:27 AM","14.3","14.3° C","100","14.3","0","900142","False","82","3.69"
"be218af2-bf10-40af-b7b2-b35705dd2416","316573","Birk - A9 (TANK 2)","10/10/2019 4:57 AM","14.3","14.3° C","100","14.3","0","900142","False","82","3.68"
"9411ddad-460c-4811-b9f9-7304158bb272","316573","Birk - A9 (TANK 2)","10/10/2019 4:28 AM","14.3","14.3° C","100","14.3","0","900142","False","82","3.69"
"2bce6605-9634-46ab-977a-c7830b3d82bf","316573","Birk - A9 (TANK 2)","10/10/2019 3:58 AM","14.3","14.3° C","100","14.3","0","900142","False","82","3.69"
"1ad8ba20-488b-4937-a3ad-fcdedd2566e3","316573","Birk - A9 (TANK 2)","10/10/2019 3:28 AM","14.4","14.4° C","100","14.4","0","900142","False","82","3.67"
"ca3be942-2f18-496c-a165-b3db73d90327","316573","Birk - A9 (TANK 2)","10/10/2019 2:58 AM","14.3","14.3° C","100","14.3","0","900142","False","82","3.68"
"402f1ece-ea62-4e68-aaa9-1d4d580e2ec6","316573","Birk - A9 (TANK 2)","10/10/2019 2:28 AM","14.4","14.4° C","100","14.4","0","900142","False","82","3.67"
"1945fcfc-5871-462e-9942-6b28ab5bc9b5","316573","Birk - A9 (TANK 2)","10/10/2019 1:59 AM","14.4","14.4° C","100","14.4","0","900142","False","82","3.68"
"41873e9e-2a0f-4c66-982e-a193699f85a5","316573","Birk - A9 (TANK 2)","10/10/2019 1:29 AM","14.4","14.4° C","100","14.4","0","900142","False","82","3.68"
"427445bb-0b54-4cdf-8354-dc449ee02b39","316573","Birk - A9 (TANK 2)","10/10/2019 12:59 AM","14.4","14.4° C","100","14.4","0","900142","False","86","3.68"
"d60cff40-b9bb-4a33-8d3a-29df9c50724b","316573","Birk - A9 (TANK 2)","10/10/2019 12:29 AM","14.4","14.4° C","100","14.4","0","900142","False","89","3.67"
"1bc4bb88-4175-49d4-8d61-2ccb40b2d1d0","316573","Birk - A9 (TANK 2)","10/10/2019 12:00 AM","14.4","14.4° C","100","14.4","0","900142","False","90","3.68"
"cb7fe31b-8766-4ee9-99ce-49cdfd9bade1","316573","Birk - A9 (TANK 2)","10/09/2019 11:30 PM","14.4","14.4° C","100","14.4","0","900142","False","85","3.68"
"fc81a5e4-9034-49e7-b1d7-b3d5aad0e8ae","316573","Birk - A9 (TANK 2)","10/09/2019 11:00 PM","14.5","14.5° C","100","14.5","0","900142","False","89","3.67"
"2a3609c6-2a89-41bf-8a60-b71750972421","316573","Birk - A9 (TANK 2)","10/09/2019 10:30 PM","14.4","14.4° C","100","14.4","0","900142","False","89","3.68"
"c614bdc9-70a5-4553-92d7-e2e124115b57","316573","Birk - A9 (TANK 2)","10/09/2019 10:00 PM","14.5","14.5° C","100","14.5","0","900142","False","81","3.66"
"2b114fb5-b8b9-493b-a361-5effe2e6379b","316573","Birk - A9 (TANK 2)","10/09/2019 9:31 PM","14.5","14.5° C","100","14.5","0","900142","False","82","3.69"
"76679913-001a-4c65-a97b-c285062f3ece","316573","Birk - A9 (TANK 2)","10/09/2019 9:01 PM","14.5","14.5° C","100","14.5","0","900142","False","84","3.68"
"859174b4-f02c-4bf2-8813-ba7ff1c9e540","316573","Birk - A9 (TANK 2)","10/09/2019 8:31 PM","14.5","14.5° C","100","14.5","0","900142","False","84","3.67"
"db3543ce-76cf-42b9-95f7-a0eb7bacaa23","316573","Birk - A9 (TANK 2)","10/09/2019 8:01 PM","14.5","14.5° C","100","14.5","0","900142","False","100","3.69"
