DataMessageGUID,SensorID,Sensor Name,Date,Value,Formatted Value,Battery
429dea09-3fbb-4228-8df9-b992facf3dbb,316575,OB2017Tank4,8/31/2017 15:22,13.2,13.2° C,100
90b605ed-2ddc-4b1f-ab03-0c0fbd6b01e8,316575,OB2017Tank4,8/31/2017 15:12,13,13° C,100
e4a10660-ce62-437f-b14a-71c22b920b22,316575,OB2017Tank4,8/31/2017 15:02,12.9,12.9° C,100
2f5a8864-4a1c-41db-91f8-75cf61c9ea04,316575,OB2017Tank4,8/31/2017 14:53,12.7,12.7° C,100
fea6923d-c7fc-4d16-8b77-8d967ebbcdf8,316575,OB2017Tank4,8/31/2017 14:43,12.4,12.4° C,100
2ab1e16a-0c3c-4389-b772-1ec68580c52b,316575,OB2017Tank4,8/31/2017 14:33,12.4,12.4° C,100
3cc2cb14-e3cc-4493-a11b-22ea969b1c37,316575,OB2017Tank4,8/31/2017 14:23,12.4,12.4° C,100
7a54b8cc-ac7a-4929-92be-242e5af5cc91,316575,OB2017Tank4,8/31/2017 14:13,12.4,12.4° C,100
b8e1bd27-7ace-4152-ad13-22a756f0015e,316575,OB2017Tank4,8/31/2017 14:03,12.4,12.4° C,100
23dd2583-b176-4171-9dc4-e1a511990c0c,316575,OB2017Tank4,8/31/2017 13:53,12.4,12.4° C,100
b48b41ab-aa02-4477-9b55-c661b8b5a08c,316575,OB2017Tank4,8/31/2017 13:43,12.4,12.4° C,100
9f4f5ffd-f569-4d86-9d6e-a7ef7fa25b6d,316575,OB2017Tank4,8/31/2017 13:33,12.4,12.4° C,100
9c2d589b-108f-4455-b23e-03fa57cc04a6,316575,OB2017Tank4,8/31/2017 13:23,12.3,12.3° C,100
e1046ff2-6352-4495-aa4e-0519fea65d74,316575,OB2017Tank4,8/31/2017 13:13,12.3,12.3° C,100
ff9b912d-4caa-4178-9ef7-a97f470d4e68,316575,OB2017Tank4,8/31/2017 13:03,12.4,12.4° C,100
f3f88c04-7c6e-4393-84fe-931d3f3430a9,316575,OB2017Tank4,8/31/2017 12:53,12.3,12.3° C,100
e5390b87-c9dd-4ec0-bba4-3679fdc2119a,316575,OB2017Tank4,8/31/2017 12:43,12.4,12.4° C,100
429edf39-5035-4644-9a2f-49ad9596d9ca,316575,OB2017Tank4,8/31/2017 12:33,12.3,12.3° C,100
c4ab6e9c-4642-4da3-aedc-2e77d6ea39dc,316575,OB2017Tank4,8/31/2017 12:23,12.4,12.4° C,100
cf6a1ef9-20fe-4a38-82fd-037adf366ba4,316575,OB2017Tank4,8/31/2017 12:13,12.4,12.4° C,100
0e9eb81a-6536-4443-98e2-d03223c90888,316575,OB2017Tank4,8/31/2017 12:03,12.3,12.3° C,100
2939d676-c3d9-44f1-bfc5-2e1a36377605,316575,OB2017Tank4,8/31/2017 11:53,12.4,12.4° C,100
dbe599b7-a2ed-4f13-87d5-584abc1865a2,316575,OB2017Tank4,8/31/2017 11:43,12.3,12.3° C,100
5acbbd79-6b0d-46fd-b84d-12572119207f,316575,OB2017Tank4,8/31/2017 11:33,12.3,12.3° C,100
80883145-23cf-4089-a7b6-cadd1a5cdafa,316575,OB2017Tank4,8/31/2017 11:23,12.4,12.4° C,100
a2ad9733-0ffe-4cd0-a003-248fe296b2c8,316575,OB2017Tank4,8/31/2017 11:14,12.4,12.4° C,100
f9cac6b0-339e-4227-91b3-498cb239fdc9,316575,OB2017Tank4,8/31/2017 11:04,12.4,12.4° C,100
a91f64a5-b7f5-4c97-af1f-116a99374286,316575,OB2017Tank4,8/31/2017 10:54,12.3,12.3° C,100
f7e6232c-0ddd-494a-9b88-02a0753bfc35,316575,OB2017Tank4,8/31/2017 10:44,12.4,12.4° C,100
d55ef10f-3185-4164-bb37-fd4af2304398,316575,OB2017Tank4,8/31/2017 10:34,12.4,12.4° C,100
9549ce79-8432-46bc-9732-297e8451feb2,316575,OB2017Tank4,8/31/2017 10:24,12.3,12.3° C,100
cfd42bc5-9825-4a5e-a587-e90c0929032e,316575,OB2017Tank4,8/31/2017 10:14,12.3,12.3° C,100
4c37e29c-ff1c-4748-bb49-18976498cd8b,316575,OB2017Tank4,8/31/2017 10:04,12.3,12.3° C,100
