DataMessageGUID,SensorID,Sensor Name,Date,Value,Formatted Value,Battery
03cf60d6-73e1-4e5b-99bc-2b7e1c077d1d,316574,OB2017Tank3,8/31/2017 11:08,21.5,21.5° C,100
32e6888e-faf9-4e12-810f-a7ca965b6cb1,316574,OB2017Tank3,8/31/2017 10:58,21.5,21.5° C,100
a3a0ee15-7d81-4dc5-8bd5-520caff9fd55,316574,OB2017Tank3,8/31/2017 10:48,21.5,21.5° C,100
9cdc9155-2288-4e40-ac74-9441ce00600c,316574,OB2017Tank3,8/31/2017 10:38,21.5,21.5° C,100
9377bddf-4045-49fa-80c6-71a91b3323cb,316574,OB2017Tank3,8/31/2017 10:28,21.5,21.5° C,100
5e523c89-663e-483d-8b1b-c28f3e736706,316574,OB2017Tank3,8/31/2017 10:18,21.5,21.5° C,100
7f78a34c-0793-496e-be30-15c1b8996d73,316574,OB2017Tank3,8/31/2017 10:08,21.5,21.5° C,100
e90af46c-ac44-44cd-9052-439f6f836d93,316574,OB2017Tank3,8/31/2017 9:58,21.5,21.5° C,100
a3e21528-4916-4049-85a2-0e4236c0cfb2,316574,OB2017Tank3,8/31/2017 9:48,21.5,21.5° C,100
525b24e5-5683-4188-a9b3-d2c7e6ecd453,316574,OB2017Tank3,8/31/2017 9:38,21.5,21.5° C,100
a51bcc7e-4c66-4bdb-921d-b3f850a5e5b3,316574,OB2017Tank3,8/31/2017 9:28,21.5,21.5° C,100
79982a62-9d3a-4a01-abb1-b03075618273,316574,OB2017Tank3,8/31/2017 9:19,21.5,21.5° C,100
61302241-e70a-439e-9407-c7cc89061569,316574,OB2017Tank3,8/31/2017 9:09,21.5,21.5° C,100
0df948af-ac22-49bf-870a-6f4ccb8170fc,316574,OB2017Tank3,8/31/2017 8:59,21.5,21.5° C,100
01776a09-0393-4ed2-bc6d-be1c4fdb8df5,316574,OB2017Tank3,8/31/2017 8:49,21.5,21.5° C,100
b6b27886-9dd3-4d35-8408-87c8e38e29ce,316574,OB2017Tank3,8/31/2017 8:39,21.5,21.5° C,100
10479261-77a6-439d-aa2d-39ff1354200a,316574,OB2017Tank3,8/31/2017 8:29,21.5,21.5° C,100
0246de39-d4ba-4407-93b0-a57d21dfabf4,316574,OB2017Tank3,8/31/2017 8:19,21.5,21.5° C,100
c0fcb172-b0f7-420e-91c2-d40957809a87,316574,OB2017Tank3,8/31/2017 8:09,21.5,21.5° C,100
2750c6f8-e97a-4cf5-bea1-a11953ea00f6,316574,OB2017Tank3,8/31/2017 7:59,21.5,21.5° C,100
05109f8b-a2b9-4f53-95f4-718096be3a13,316574,OB2017Tank3,8/31/2017 7:49,21.5,21.5° C,100
6b32c9cc-a408-43fb-80f8-9be4a7de6e00,316574,OB2017Tank3,8/31/2017 7:39,21.5,21.5° C,100
8e5d4e9f-a336-46dd-b890-383e96500d4e,316574,OB2017Tank3,8/31/2017 7:29,21.5,21.5° C,100
d87bc9bf-fe94-4c2c-9f0d-319b705e6ed9,316574,OB2017Tank3,8/31/2017 7:19,21.5,21.5° C,100
6af949d5-e85d-4ec2-8498-5ef9012cfb0a,316574,OB2017Tank3,8/31/2017 7:09,21.6,21.6° C,100
d693d36d-8df3-44a3-8201-a40d5a45eebe,316574,OB2017Tank3,8/31/2017 6:59,21.5,21.5° C,100
0aaf903f-c776-4c68-adcd-5331bf62b6cf,316574,OB2017Tank3,8/31/2017 6:49,21.5,21.5° C,100
5edfe965-c0df-4f4a-86cb-94f2b5ad3899,316574,OB2017Tank3,8/31/2017 6:40,21.5,21.5° C,100
6f5c6d3b-dd31-458c-a8cf-ae46f6094c4b,316574,OB2017Tank3,8/31/2017 6:30,21.5,21.5° C,100
51efeda9-4cd0-4ed9-9ddb-2a096e552ec3,316574,OB2017Tank3,8/31/2017 6:20,21.5,21.5° C,100
0947281e-295a-4202-baac-c50b6cc0de40,316574,OB2017Tank3,8/31/2017 6:10,21.6,21.6° C,100
38d1669b-a5da-4ad0-af36-031c6c7ae720,316574,OB2017Tank3,8/31/2017 6:00,21.5,21.5° C,100
40f70f6f-3ba9-4609-af3f-e2de03804db8,316574,OB2017Tank3,8/31/2017 5:50,21.6,21.6° C,100
cb588b0f-a1fe-49d2-877c-12677d55d306,316574,OB2017Tank3,8/31/2017 5:40,21.6,21.6° C,100
3ddadcc9-4521-4bb8-b12d-8ed5e4b1909d,316574,OB2017Tank3,8/31/2017 5:30,21.6,21.6° C,100
867f393d-acc4-416d-bc40-d78674f6ef1f,316574,OB2017Tank3,8/31/2017 5:20,21.6,21.6° C,100
de48a6f2-a333-4481-9f91-a065890d2ec5,316574,OB2017Tank3,8/31/2017 5:10,21.6,21.6° C,100
a34f0670-b301-450b-b679-be020b00d82d,316574,OB2017Tank3,8/31/2017 5:00,21.6,21.6° C,100
620e2bc8-9b02-4bc9-a05d-6b09739dddf1,316574,OB2017Tank3,8/31/2017 4:50,21.6,21.6° C,100
4dcd9a63-2351-4fa6-8bd3-f36e0c462594,316574,OB2017Tank3,8/31/2017 4:40,21.6,21.6° C,100
a23a77ee-a9f1-4d3b-b9bb-99f62c0a554c,316574,OB2017Tank3,8/31/2017 4:30,21.6,21.6° C,100
a0de4f16-7149-4ca9-9d19-13924831bb97,316574,OB2017Tank3,8/31/2017 4:21,21.6,21.6° C,100
5c0b2d85-cc29-4613-a5e2-c04e5b264c49,316574,OB2017Tank3,8/31/2017 4:11,21.6,21.6° C,100
a0340c94-9aec-4fa1-b2a3-2608d28c6293,316574,OB2017Tank3,8/31/2017 4:01,21.6,21.6° C,100
bec5a340-77a8-4da8-b7b9-5b098e8abd03,316574,OB2017Tank3,8/31/2017 3:51,21.6,21.6° C,100
12b290ec-be49-43ca-8ad5-c39315917917,316574,OB2017Tank3,8/31/2017 3:41,21.6,21.6° C,100
0fa20d3a-c68a-466d-b77b-92235798bfb1,316574,OB2017Tank3,8/31/2017 3:31,21.6,21.6° C,100
2036f734-b302-470a-8120-c81e416c80f0,316574,OB2017Tank3,8/31/2017 3:21,21.6,21.6° C,100
3f0668fc-0b71-49f0-b253-5952c681840b,316574,OB2017Tank3,8/31/2017 3:11,21.6,21.6° C,100
2b789a25-70d8-4e90-b2af-403f7a1890f9,316574,OB2017Tank3,8/31/2017 3:01,21.6,21.6° C,100
8f4bd280-3802-42a0-a79b-3a1284a27aba,316574,OB2017Tank3,8/31/2017 2:51,21.6,21.6° C,100
3257b809-0ccc-4ffa-abd8-c77dfe9916eb,316574,OB2017Tank3,8/31/2017 2:41,21.6,21.6° C,100
82d3731d-9f5b-40a3-98fd-8c331993fe24,316574,OB2017Tank3,8/31/2017 2:31,21.6,21.6° C,100
45fa05a7-b656-41c7-a890-05e07bcf8070,316574,OB2017Tank3,8/31/2017 2:21,21.6,21.6° C,100
1d0125d7-2444-41eb-a269-608a4ed4c959,316574,OB2017Tank3,8/31/2017 2:11,21.6,21.6° C,100
c2a07255-29e4-42fc-a792-d5a7db0eca1a,316574,OB2017Tank3,8/31/2017 2:01,21.6,21.6° C,100
457e1db9-0d5d-40e9-91c3-60005c59d3d5,316574,OB2017Tank3,8/31/2017 1:52,21.6,21.6° C,100
90f245d3-2787-4cc5-b709-38ccd66bb8bb,316574,OB2017Tank3,8/31/2017 1:42,21.6,21.6° C,100
7ae22c1f-5e9d-4d13-bf1e-30511baa03b3,316574,OB2017Tank3,8/31/2017 1:32,21.6,21.6° C,100
60aceb13-9a23-4c09-b79b-b1c4e66bf77a,316574,OB2017Tank3,8/31/2017 1:22,21.6,21.6° C,100
a4f3c08e-58db-4134-b595-c684f80fca8c,316574,OB2017Tank3,8/31/2017 1:12,21.6,21.6° C,100
64dca019-33b9-45dc-a765-e5c09f134a76,316574,OB2017Tank3,8/31/2017 1:02,21.6,21.6° C,100
327d4fc8-faae-4bb7-a439-05e1d31e5484,316574,OB2017Tank3,8/31/2017 0:52,21.5,21.5° C,100
d6180f1d-5e45-4e1e-87fb-bf171481b4d4,316574,OB2017Tank3,8/31/2017 0:42,21.5,21.5° C,100
5277d000-6eba-43be-a52d-7578cd90d934,316574,OB2017Tank3,8/31/2017 0:32,21.6,21.6° C,100
66f01593-9fa8-43ed-80f0-60b518f5b15b,316574,OB2017Tank3,8/31/2017 0:22,21.5,21.5° C,100
c0fe8bd1-b546-4ddd-a0cb-674694acff86,316574,OB2017Tank3,8/31/2017 0:12,21.6,21.6° C,100
60ad5e04-0921-431d-905a-f33b53315fc0,316574,OB2017Tank3,8/31/2017 0:02,21.5,21.5° C,100
394b872f-4f7d-4515-991a-3037a1b913ad,316574,OB2017Tank3,8/30/2017 23:52,21.5,21.5° C,100
be755bfd-76df-4d0c-8a4e-f747b5049ba1,316574,OB2017Tank3,8/30/2017 23:42,21.6,21.6° C,100
705fc6a2-dba1-48f8-8c10-e0f25c6010d1,316574,OB2017Tank3,8/30/2017 23:33,21.5,21.5° C,100
3671dea6-7182-4356-902e-c7c258fef5f0,316574,OB2017Tank3,8/30/2017 23:23,21.6,21.6° C,100
ec8c0869-cfe7-4d6f-96db-95aa13e9d82d,316574,OB2017Tank3,8/30/2017 23:13,21.5,21.5° C,100
3b7cf84c-f0c3-4705-8058-815e84558857,316574,OB2017Tank3,8/30/2017 23:03,21.6,21.6° C,100
9829988d-ea81-4a4a-8ff3-599ceefa9992,316574,OB2017Tank3,8/30/2017 22:53,21.6,21.6° C,100
5953667f-2a7a-4ae3-8f0b-58ac05a0fb77,316574,OB2017Tank3,8/30/2017 22:43,21.5,21.5° C,100
961acd61-ade6-4391-9b81-e47c54231af5,316574,OB2017Tank3,8/30/2017 22:33,21.6,21.6° C,100
3ff0f2f9-6c49-4637-8702-a7441939d66f,316574,OB2017Tank3,8/30/2017 22:23,21.5,21.5° C,100
375fd7a8-ffa2-4e3b-a077-ca40b1c949d7,316574,OB2017Tank3,8/30/2017 22:13,21.6,21.6° C,100
980baa0e-0da8-4721-a500-c316137a5b57,316574,OB2017Tank3,8/30/2017 22:03,21.6,21.6° C,100
5932d511-32c3-4daa-a5d0-455a0ab420ea,316574,OB2017Tank3,8/30/2017 21:53,21.5,21.5° C,100
464f9593-2761-4eba-aa8f-32bb241fe043,316574,OB2017Tank3,8/30/2017 21:43,21.6,21.6° C,100
b41bd1b3-af75-49f7-b348-ca5a58d44491,316574,OB2017Tank3,8/30/2017 21:33,21.6,21.6° C,100
9531ebcc-fcc3-4671-b60b-680b0457bb77,316574,OB2017Tank3,8/30/2017 21:23,21.6,21.6° C,100
636520aa-e9ec-49d4-8dbc-4c402000562d,316574,OB2017Tank3,8/30/2017 21:13,21.6,21.6° C,100
7f637162-0cf0-4d50-b582-202e2901f74a,316574,OB2017Tank3,8/30/2017 21:03,21.6,21.6° C,100
aa15e39c-f3f1-416d-a01f-e827e65003f8,316574,OB2017Tank3,8/30/2017 20:54,21.6,21.6° C,100
5e6bf6c4-741b-4a3a-b140-d271ccb1d865,316574,OB2017Tank3,8/30/2017 20:44,21.7,21.7° C,100
92a225ca-88a9-4e46-9c1a-67d60a8db401,316574,OB2017Tank3,8/30/2017 20:34,21.6,21.6° C,100
e2d4560c-e5bc-495a-8d86-b9ff33d14504,316574,OB2017Tank3,8/30/2017 20:24,21.6,21.6° C,100
2b650b7a-bbcc-4cf3-b625-7c019e5179a5,316574,OB2017Tank3,8/30/2017 20:14,21.7,21.7° C,100
38dd59ab-b7ce-4319-89c6-363a518d24c3,316574,OB2017Tank3,8/30/2017 20:04,21.7,21.7° C,100
a2948717-af8c-488f-a590-7999ca4c92a1,316574,OB2017Tank3,8/30/2017 19:54,21.7,21.7° C,100
c668b456-5efd-472b-a45a-c64b18c44ce1,316574,OB2017Tank3,8/30/2017 19:44,21.7,21.7° C,100
9709fd3f-d797-41ea-9644-fe639a9cbca1,316574,OB2017Tank3,8/30/2017 19:34,21.7,21.7° C,100
4b3795ea-c2a9-46d6-911f-ff171502b92c,316574,OB2017Tank3,8/30/2017 19:24,21.7,21.7° C,100
58a33228-e8c4-4c97-8694-c205d366f52c,316574,OB2017Tank3,8/30/2017 19:14,21.7,21.7° C,100
2534e3e9-d84f-40a3-86b1-324c435031a5,316574,OB2017Tank3,8/30/2017 19:04,21.7,21.7° C,100
fc05b95a-cf76-4ff3-95b7-ac9425831692,316574,OB2017Tank3,8/30/2017 18:54,21.7,21.7° C,100
1b96b0b3-c59d-4ea2-b9af-c346d7258037,316574,OB2017Tank3,8/30/2017 18:44,21.7,21.7° C,100
17794a13-3ced-4bfe-97df-0d5342773cd9,316574,OB2017Tank3,8/30/2017 18:34,21.8,21.8° C,100
43694def-5b93-4e41-b21f-d76cb76ccc3c,316574,OB2017Tank3,8/30/2017 18:25,21.8,21.8° C,100
ecd6c15a-b81e-45c8-adaa-91c65606d3bd,316574,OB2017Tank3,8/30/2017 18:15,21.8,21.8° C,100
e9201ea6-f31a-451b-945b-f3156dd3a6d7,316574,OB2017Tank3,8/30/2017 18:05,21.7,21.7° C,100
8a0bdcdc-d9d8-4e6f-9436-6dd5d435dc7c,316574,OB2017Tank3,8/30/2017 17:55,21.8,21.8° C,100
3fac37da-e78c-4689-b752-3e47bc529064,316574,OB2017Tank3,8/30/2017 17:45,21.8,21.8° C,100
8083f75d-059c-4883-a0bb-f70f1812f0d6,316574,OB2017Tank3,8/30/2017 17:35,21.8,21.8° C,100
dbd5da55-870c-40a1-9e59-f81551017a54,316574,OB2017Tank3,8/30/2017 17:25,21.8,21.8° C,100
8184272c-e66b-493a-b03e-97bc2fb7821e,316574,OB2017Tank3,8/30/2017 17:15,21.7,21.7° C,100
3bb5e6ad-3506-490d-b466-6bff57449797,316574,OB2017Tank3,8/30/2017 17:05,21.8,21.8° C,100
202f5082-f519-4c8e-9b9a-c1d5fb6d83f5,316574,OB2017Tank3,8/30/2017 16:55,21.8,21.8° C,100
184bbbe6-e194-446d-9eae-e72baa167ce1,316574,OB2017Tank3,8/30/2017 16:45,21.8,21.8° C,100
5fa7cb78-3216-4bd4-ae1a-53574b7690ab,316574,OB2017Tank3,8/30/2017 16:35,21.8,21.8° C,100
6e143142-61df-4837-b4bc-7ca95e9f3728,316574,OB2017Tank3,8/30/2017 16:25,21.8,21.8° C,100
870fda2f-4def-4222-9231-34544d4bf795,316574,OB2017Tank3,8/30/2017 16:15,21.8,21.8° C,100
8553fe89-aad6-4366-8fa1-7e635ebafc1d,316574,OB2017Tank3,8/30/2017 16:05,21.8,21.8° C,100
82f101de-770e-46cb-966c-176e7ba98e42,316574,OB2017Tank3,8/30/2017 15:55,21.8,21.8° C,100
03748d30-845f-483a-893b-f1d6fc9bd038,316574,OB2017Tank3,8/30/2017 15:45,21.7,21.7° C,100
0c72d04b-4d43-41b0-924b-e73297511289,316574,OB2017Tank3,8/30/2017 15:35,21.8,21.8° C,100
0e2fbd03-b924-4e88-b549-ed0b561b49ea,316574,OB2017Tank3,8/30/2017 15:26,21.8,21.8° C,100
1ad5cab4-ad19-43cc-84b0-7b019f0d3fc8,316574,OB2017Tank3,8/30/2017 15:16,21.8,21.8° C,100
207e7fcd-95a4-4a6b-9d1c-4be36ecaaec6,316574,OB2017Tank3,8/30/2017 15:06,21.8,21.8° C,100
95588ba7-5063-4996-9e0a-6124d62f885c,316574,OB2017Tank3,8/30/2017 14:56,21.7,21.7° C,100
0ff86301-a57c-40bf-82fb-d9886d20ed9b,316574,OB2017Tank3,8/30/2017 14:46,21.7,21.7° C,100
92422e80-85c1-41b4-bc50-6bf8b50fa60c,316574,OB2017Tank3,8/30/2017 14:36,21.7,21.7° C,100
4b34632a-dbb2-4d9e-9716-96f3bea843e6,316574,OB2017Tank3,8/30/2017 14:26,21.7,21.7° C,100
6af11418-490d-4b59-bbd9-098c8fa2204a,316574,OB2017Tank3,8/30/2017 14:16,21.7,21.7° C,100
e252dd4a-e39e-472f-9a64-9725e1c4690c,316574,OB2017Tank3,8/30/2017 14:06,21.7,21.7° C,100
6149bd8e-1656-4f6d-8bf1-b28df179c40f,316574,OB2017Tank3,8/30/2017 13:56,21.7,21.7° C,100
4b11db3b-87e7-4c4d-9b83-a0f5e3eb20c2,316574,OB2017Tank3,8/30/2017 13:46,21.7,21.7° C,100
93321041-e053-4d42-b78b-c8dc54a0ee42,316574,OB2017Tank3,8/30/2017 13:36,21.6,21.6° C,100
7faa753c-0080-4f69-8cb6-70690067237c,316574,OB2017Tank3,8/30/2017 13:26,21.7,21.7° C,100
a565e4f1-2baa-4a5f-9691-d3e53f7bfb48,316574,OB2017Tank3,8/30/2017 13:16,21.6,21.6° C,100
4235ba4c-01eb-42d7-b75a-4f541c8ed575,316574,OB2017Tank3,8/30/2017 13:06,21.6,21.6° C,100
4115bf7d-a6a6-4e71-8731-5970670c4040,316574,OB2017Tank3,8/30/2017 12:57,21.6,21.6° C,100
12cc0920-c466-423d-9bcf-ac15f28f5e8d,316574,OB2017Tank3,8/30/2017 12:47,21.6,21.6° C,100
ed0e4b3c-35fc-4303-9ed3-4576fbe14be6,316574,OB2017Tank3,8/30/2017 12:37,21.6,21.6° C,100
80b01e3e-7e15-4654-b424-c9ae27118f05,316574,OB2017Tank3,8/30/2017 12:27,21.6,21.6° C,100
4dc20284-9669-4094-8e0f-9976e019fbc2,316574,OB2017Tank3,8/30/2017 12:17,21.6,21.6° C,100
45ea4fd6-d32d-4009-aa89-b100d7117fb6,316574,OB2017Tank3,8/30/2017 12:07,21.6,21.6° C,100
86796801-4110-4dfa-8c28-7c86c2547b9c,316574,OB2017Tank3,8/30/2017 11:57,21.6,21.6° C,100
b46d3868-0adc-46e2-aa36-553c26b7827a,316574,OB2017Tank3,8/30/2017 11:47,21.6,21.6° C,100
83280c4f-8fec-41c5-814c-9f0bcf4cbe83,316574,OB2017Tank3,8/30/2017 11:37,21.6,21.6° C,100
cb425c89-48be-4e8b-afba-235de0b1ff94,316574,OB2017Tank3,8/30/2017 11:27,21.6,21.6° C,100
6ea7bf87-b018-47c8-b114-57dd8bfcccf0,316574,OB2017Tank3,8/30/2017 11:17,21.6,21.6° C,100
f95f8bb2-274b-435d-a864-12e400385aea,316574,OB2017Tank3,8/30/2017 11:07,21.6,21.6° C,100
ae6bf475-74d5-4dd3-81de-8598b33e5d30,316574,OB2017Tank3,8/30/2017 10:57,21.6,21.6° C,100
